source_cid,place_key,name,reason
KOPljv9ur,ljv9ur,서울일러스트레이션페어V.21,invalid_event_end_date
KOP21bumo,21bumo,한강플플 어드벤처,invalid_event_end_date
KOP3odb31,3odb31,2026년 제3회 가락몰 전국빵지자랑,invalid_event_end_date
KOPoj0mnj,oj0mnj,2026 창덕궁 달빛기행,invalid_event_end_date
KOP47mbp7,47mbp7,2026 서울국제정원박람회,invalid_event_end_date
KOPvro3vg,vro3vg,2026 서울야외도서관,invalid_event_end_date
KOPw5jg9e,w5jg9e,2026 남산골 전통체험 : 예술가의 시간,invalid_event_end_date
KOPo2z8p6,o2z8p6,DDP 어린이 디자인 페스티벌 : DDP 랜드,invalid_event_end_date
KOPdbivac,dbivac,제3회 쉬엄쉬엄 한강 3종 축제,invalid_event_end_date
KOPziwyow,ziwyow,2026 서울세계도시문화축제,invalid_event_end_date
KOP24j3ps,24j3ps,2026 연등회(Lotus Lantern Festival),invalid_event_end_date
KOPuh1x78,uh1x78,서울스프링페스티벌 2026,invalid_event_end_date
KOPcfxsrm,cfxsrm,2026 쉬엄쉬엄모닝,invalid_event_end_date
KOPmrj46s,mrj46s,서울라이트 DDP 2025 겨울,invalid_event_end_date
KOPjiue7j,jiue7j,K-BRAND GLOW FACTORY,invalid_event_end_date
KOPuf5jqb,uf5jqb,2025-2026 서울광장 스케이트장,invalid_event_end_date
KOPl2d30r,l2d30r,2025 강남 미디어 윈터페스타,invalid_event_end_date
KOP91xruo,91xruo,K-Pop Festival Night,invalid_event_end_date
KOPublb1r,ublb1r,케이팝 데몬 헌터스 서울 공식 팝업,invalid_event_end_date
KOP5p75y1,5p75y1,2025 BUKCHON HUNTERS TOUR,invalid_event_end_date
KOPel0vjp,el0vjp,서울 하이킹 위크 2025,invalid_event_end_date
KOP90yndo,90yndo,2025 서울뮤직페스티벌,invalid_event_end_date
KOPe517qj,e517qj,서울 투어 마불,invalid_event_end_date
KOP5bs8hr,5bs8hr,2025 서울빛초롱축제,invalid_event_end_date
KOPlyiwjs,lyiwjs,2025 광화문 마켓,invalid_event_end_date
KOPju3txc,ju3txc,똥깡아지 메주 팝업스토어 '메주네 집앞 농장',invalid_event_end_date
KOPi27lxi,i27lxi,2025 한국장단음악축제 <장단유희>,invalid_event_end_date
KOPabat1g,abat1g,2025 서울뷰티트래블위크,invalid_event_end_date
KOPxzfzdq,xzfzdq,서울디자인위크 x 서울디자인페스티벌 SEOUL DESIGN SPOT,invalid_event_end_date
KOPd4iz7q,d4iz7q,비짓서울클럽(Visit Seoul Club),invalid_event_end_date
KOPo8zg3e,o8zg3e,2025 서울라이트 한강 빛섬축제,invalid_event_end_date
KOP7oh7m6,7oh7m6,서울거리예술축제2025,invalid_event_end_date
KOPowahwd,owahwd,2025 서울어텀페스타,invalid_event_end_date
KOPiypjiu,iypjiu,서울세계불꽃축제 2025,invalid_event_end_date
KOP7dhgbq,7dhgbq,DDP 가을축제 : 디자인 라운지,invalid_event_end_date
KOPwouw6k,wouw6k,제2회 가락옥토버페스트 미식야행,invalid_event_end_date
KOP17x9y2,17x9y2,2025 문경사과축제,invalid_event_end_date
KOPli8otb,li8otb,Seoul Blossom,invalid_event_end_date
KOPupk10b,upk10b,2025 서울패션페스타,invalid_event_end_date
KOP5buaxv,5buaxv,2025 서울 헌터스 페스티벌,invalid_event_end_date
KOP7o2zqn,7o2zqn,글로벌 아트&테크 축제: 퓨추라캔버스 2025 (FuturaCanvas 2025),invalid_event_end_date
KOPm9xt2z,m9xt2z,2025 서울 익스트림 스포츠 페스티벌,invalid_event_end_date
KOPrgdodv,rgdodv,로컬트립 목금토,invalid_event_end_date
KOPmq7d4n,mq7d4n,웰컴 올 이태원 온스테이지,invalid_event_end_date
KOPpw022t,pw022t,2025 천호자전거거리 가을바람  라이딩 챌린지,invalid_event_end_date
KOP9rin2d,9rin2d,2025 누구나 세종썸머페스티벌,invalid_event_end_date
KOPuxr3lm,uxr3lm,2025 케미스트릿 팝업,invalid_event_end_date
KOP5cs9sl,5cs9sl,남산골 회혼례 《백년해로》 Traditional wedding event : Enduring Love,invalid_event_end_date
KOPqugxsa,qugxsa,문학주간 2025 《도움―닿기》,invalid_event_end_date
KOPmqluhg,mqluhg,서울 스마트라이프위크 (SLW) 2025,invalid_event_end_date
KOP18eliy,18eliy,DDP 건축투어,invalid_event_end_date
KOP8x43k3,8x43k3,서울라이트 DDP 2025 여름,invalid_event_end_date
KOP4jbe7i,4jbe7i,2025 계룡군문화축제,invalid_event_end_date
KOP6i1745,6i1745,DDP 여름축제 : 디자인 홀리데이,invalid_event_end_date
KOPjyzo8y,jyzo8y,제22회 서울국제실험영화페스티벌 EXiS 2025,invalid_event_end_date
KOPp76rr1,p76rr1,서울야외도서관 : 책읽는 맑은냇가,invalid_event_end_date
KOPb3jzj8,b3jzj8,2025 서울썸머비치 (SEOUL SUMMER BEACH),invalid_event_end_date
KOPsi8g44,si8g44,2025 서울국제작가축제 <보 이 는 것 보 다 (  )>,invalid_event_end_date
KOP5up1as,5up1as,K콘텐츠 서울여행주간 : 소울스팟을 찾아라! K-CONTENTS SEOUL TRAVEL WEEK: FIND YOUR SOUL SPOT!,invalid_event_end_date
KOPij9ftj,ij9ftj,2025 서울시향 얍 판 츠베덴과 아우구스틴 하델리히 ①,invalid_event_end_date
KOPrjc7fx,rjc7fx,2025 서울시향 얍 판 츠베덴과 김봄소리 ②,invalid_event_end_date
KOP6sf3h8,6sf3h8,2025 서울시향 얍 판 츠베덴과 김봄소리 ①,invalid_event_end_date
KOPwku0fa,wku0fa,2025 안동국제탈춤페스티벌,invalid_event_end_date
KOPcxbf7c,cxbf7c,제28회 보령머드축제,invalid_event_end_date
KOP1hx4ns,1hx4ns,제18회 세계태권도문화엑스포,invalid_event_end_date
KOP5vd27p,5vd27p,2025 서울시향 얍 판 츠베덴과 박재홍 ②,invalid_event_end_date
KOPqrmqev,qrmqev,2025 서울시향 얍 판 츠베덴과 박재홍 ①,invalid_event_end_date
KOPsomli7,somli7,2025 서울시향 윤한결의 모차르트와 슈트라우스,invalid_event_end_date
KOPwtynql,wtynql,2025 서울시향 림스키코르사코프 '셰에라자드' ②,invalid_event_end_date
KOPzvf3tr,zvf3tr,2025 서울시향 브람스와 리하르트 슈트라우스,invalid_event_end_date
KOPq5t7lx,q5t7lx,2025 서울시향 임지영의 베토벤 바이올린 협주곡,invalid_event_end_date
KOP22ryfp,22ryfp,2025 서울시향 에드워드 가드너와 제임스 에네스 ②,invalid_event_end_date
KOPy8syrk,y8syrk,2025 서울시향 얍 판 츠베덴과 아우구스틴 하델리히 ②,invalid_event_end_date
KOPkwom23,kwom23,2025 서울시향 에드워드 가드너와 제임스 에네스 ①,invalid_event_end_date
KOPdrtub1,drtub1,풍납 조각페스티벌,invalid_event_end_date
KOPs42gr9,s42gr9,가락몰 야외음악회 가락테이블콘서트,invalid_event_end_date
KOPwna114,wna114,가락몰 야외도서관 가락서가,invalid_event_end_date
KOPbmsovc,bmsovc,서울국악축제,invalid_event_end_date
KOPw9m49o,w9m49o,2025년도 상반기 혼례 시연 <여름빛 한옥에서 보내온 청첩장>,invalid_event_end_date
KOP7mh35y,7mh35y,2025 서울관광 푸드 페스티벌(Picnic on the Bridge),invalid_event_end_date
KOP67bnxw,67bnxw,K-패션&뷰티 코칭스테이션,invalid_event_end_date
KOPt7q4fa,t7q4fa,서울썸머바이브,invalid_event_end_date
KOPvfdcgs,vfdcgs,2025 서울시 태권도 상설공연,invalid_event_end_date
KOPperudz,perudz,2025 서울스프링페스타,invalid_event_end_date
KOP2l80dq,2l80dq,2025 서울세계도시문화축제,invalid_event_end_date
KOPrjv9l2,rjv9l2,제17회 중랑 서울 장미 축제,invalid_event_end_date
KOP041939,041939,서울뷰티트래블위크,invalid_event_end_date
KOP041733,041733,2022 서울뷰티위크,invalid_event_end_date
KOP041732,041732,서울디자인 2022,invalid_event_end_date
KOP041711,041711,2022 강남페스티벌,invalid_event_end_date
KOP040210,040210,시가 내린 숲,invalid_event_end_date
KOP039867,039867,서울멋쟁이,invalid_event_end_date
KOP039735,039735,경계에 핀 꽃,invalid_event_end_date
KOP039064,039064,2021서울국제불교박람회,invalid_event_end_date
KOP038467,038467,정원 만들기 GARDENING,invalid_event_end_date
KOP038074,038074,정상화,invalid_event_end_date
KOP037866,037866,서울일러스트레이션페어,invalid_event_end_date
KOP037833,037833,"경춘선, 엠티의 추억",invalid_event_end_date
KOP037605,037605,연등회,invalid_event_end_date
KOP037592,037592,2021 창덕궁 달빛 기행,invalid_event_end_date
KOP036917,036917,2021 CRE8TIVE REPORT,invalid_event_end_date
KOP036854,036854,두산아트랩 2021,invalid_event_end_date
KOP034781,034781,일어나 올라가,invalid_event_end_date
KOPi7ar6v,i7ar6v,서울시립 북서울미술관 어린이 전시 멜라니 보나요 ≪터치미텔≫,invalid_event_end_date
KOP4i105w,4i105w,《사유의 공간 : 정신적 영역으로 열어가는 비움 (Reflective Space : Void Towards The Realm of The Mind) 》,invalid_event_end_date
KOP8w111p,8w111p,민병헌 개인전 <남녘유람>,invalid_event_end_date
KOPhonaqg,honaqg,[S-TCEP]장소의 순환 : 2023 서울라이트 DDP 차세대 미디어아티스트 전시,invalid_event_end_date
KOPuucrur,uucrur,[S-TCEP]DDP 소장품전 VOL.1 <br>＜TELE+VISION 내일의 기억＞,invalid_event_end_date
KOPg939wm,g939wm,[S-TCEP]진달래&박우혁: 코스모스,invalid_event_end_date
KOPg8vzum,g8vzum,[S-TCEP]<팬데믹 × 디자인 + 미래>,invalid_event_end_date
KOP3e60eb,3e60eb,"[S-TCEP]HELLO, CREATORS! 서울디자인창업센터 및 입주기업 전시 1부",invalid_event_end_date
KOPw34ngk,w34ngk,[S-TCEP]DDP협력전시 [Visualizing the invisible : 일상화된 건축의 관찰과 기록 ],invalid_event_end_date
KOP12kduj,12kduj,"[S-TCEP]내셔널지오그래픽 사진전 <br>＜포토아크, 너의 이름은＞",invalid_event_end_date
KOPlim9ah,lim9ah,[S-TCEP]셀럽이 사랑한 Bag&Shoes,invalid_event_end_date
KOPk84x00,k84x00,아! 좋다 I like it,invalid_event_end_date
KOP042540,042540,2022 서울 빛초롱,invalid_event_end_date
KOP040581,040581,포에틱 AI,invalid_event_end_date
KOP040579,040579,The Color Spot : 꿈속의 자연,invalid_event_end_date
KOP040569,040569,송은문화재단 소장품전 Past. Present. Future.,invalid_event_end_date
KOP040295,040295,INSTANT DETECTION,invalid_event_end_date
KOP040285,040285,아이 웨이웨이: 인간미래,invalid_event_end_date
KOP040284,040284,"상어, 새로이 일주하다 Shark, Bite the New World",invalid_event_end_date
KOP040283,040283,"우연히 웨스 앤더슨: <br>어디에 있든, 영감은 당신 눈앞에 있다",invalid_event_end_date
KOP040209,040209,박수근: 봄을 기다리는 나목,invalid_event_end_date
KOP039903,039903,굴러가는 검은 돌,invalid_event_end_date
KOP039901,039901,"도성의 서쪽 문, 헐값에 팔리다",invalid_event_end_date
KOP039899,039899,"한양의 상징대로, 육조거리",invalid_event_end_date
KOP039898,039898,어느 도시학자가 꿈 꾼 서울,invalid_event_end_date
KOP039864,039864,마야 : 신성한 도시 - 타칼리크 아바흐,invalid_event_end_date
KOP039307,039307,dreamer.3:45am,invalid_event_end_date
KOP039101,039101,2021 서울로미디어캔버스 3회 전시,invalid_event_end_date
KOP038781,038781,다시 일상을 꿈꾸며,invalid_event_end_date
KOP038455,038455,움직임을 만드는 움직임,invalid_event_end_date
KOP038454,038454,MMCA 이건희컬렉션 특별전: 한국미술명작,invalid_event_end_date
KOP038443,038443,무민 오리지널: 무민 75주년 특별 원화전,invalid_event_end_date
KOP038441,038441,제인 진 카이젠: 이별의 공동체,invalid_event_end_date
KOP038435,038435,불가리 컬러 전시회(BVLGARI COLORS),invalid_event_end_date
KOP038202,038202,"화신백화점, 사라진 종로의 랜드마크",invalid_event_end_date
KOP038110,038110,블루룸 (BLUE ROOM),invalid_event_end_date
KOP038107,038107,요시고 사진전: 따뜻한 휴일의 기록,invalid_event_end_date
KOP038094,038094,손끝으로 이어가는 서울의 공예,invalid_event_end_date
KOP038093,038093,"공예, 시간과 경계를 넘다",invalid_event_end_date
KOP038071,038071,호민과 재환,invalid_event_end_date
KOP038067,038067,마주보기,invalid_event_end_date
KOP038051,038051,"안녕, 모란",invalid_event_end_date
KOP038050,038050,유연한 상상,invalid_event_end_date
KOP038047,038047,솔리드 시티,invalid_event_end_date
KOP037956,037956,마르첼로 바렌기 展,invalid_event_end_date
KOP037903,037903,환영 幻影 : 실재와 환상의 사이,invalid_event_end_date
KOP037902,037902,피카소 탄생 140주년 특별전,invalid_event_end_date
KOP037899,037899,The Beatles by Robert Whitaker,invalid_event_end_date
KOP037865,037865,도성 제1의 다리 광통교,invalid_event_end_date
KOP037824,037824,윌리엄 웨그만 비잉휴먼,invalid_event_end_date
KOP037823,037823,[BTS X JAMES JEAN] SEVEN PHASES,invalid_event_end_date
KOP037795,037795,"모래섬, 비행장, 빌딩숲 여의도",invalid_event_end_date
KOP037794,037794,나무 인형의 비밀 - 체코 마리오네트,invalid_event_end_date
KOP037603,037603,"맥스 달튼, 영화의 순간들",invalid_event_end_date
KOP037695,037695,호모 사피엔스 : 진화∞ 관계& 미래,invalid_event_end_date
KOP037607,037607,Flowers by Naked,invalid_event_end_date
KOP037686,037686,"시대의 얼굴, 셰익스피어에서 에드 시런까지",invalid_event_end_date
KOP037595,037595,라이프 사진전,invalid_event_end_date
KOP037540,037540,"각자성석, 돌에 새긴 축성의 기록",invalid_event_end_date
KOP037380,037380,Artist Prologue 2021,invalid_event_end_date
KOP037379,037379,"불혹, 미혹하다 4th The Forties: Alluring Moments",invalid_event_end_date
KOP037377,037377,시간의 피부,invalid_event_end_date
KOP037376,037376,앤디 워홀: 비기닝 서울,invalid_event_end_date
KOP037375,037375,여행갈까요,invalid_event_end_date
KOP037199,037199,기후위기 오다,invalid_event_end_date
KOP037041,037041,스트릿 노이즈,invalid_event_end_date
KOP036958,036958,팀랩:라이프,invalid_event_end_date
KOP036938,036938,맥 : 혼과 물질 그리고 소리,invalid_event_end_date
KOP036913,036913,"Hullo Hullo, Following on: 로즈 와일리展",invalid_event_end_date
KOP036826,036826,간직해온 마음들,invalid_event_end_date
KOP036811,036811,Ocragela : 네덜란드의 지속가능한 디자인,invalid_event_end_date
KOP036784,036784,퓰리처상 사진전 앵콜전시,invalid_event_end_date
KOP036600,036600,한양을 지켜라,invalid_event_end_date
KOP036050,036050,ㄱ의 순간,invalid_event_end_date
KOP036046,036046,"추상을 말해요, 칸딘스키",invalid_event_end_date
KOP035451,035451,여행갈까요,invalid_event_end_date
KOP034908,034908,흙의 숨결,invalid_event_end_date
KOP034906,034906,풍경의 이면,invalid_event_end_date
KOP034905,034905,"1978, 우리 가족의 라디오",invalid_event_end_date
KOP034783,034783,Between Dreamy and Dreary,invalid_event_end_date
KOP034769,034769,제11회 일우사진상 수상작가전 안종현: 당신으로부터 나의 거리,invalid_event_end_date
KOP034768,034768,모두의 전람회: 그럼에도 변하지 않은 것들展,invalid_event_end_date
KOP034311,034311,모네에서 세잔까지,invalid_event_end_date
KOP034176,034176,"<운종가 입전, 조선의 갓을 팔다>",invalid_event_end_date
KOP034116,034116,My Dear 피노키오展,invalid_event_end_date
KOP034115,034115,송영수 50주기 특별전<br> <상념의 공간: 조각가의 스케치북>,invalid_event_end_date
KOP034113,034113,새일꾼 1948-2020 : <br>여러분의 대표를 뽑아 국회로 보내시오,invalid_event_end_date
KOP034112,034112,미술관에 書: 한국 근현대 서예전,invalid_event_end_date
KOP034075,034075,한양도성의 어제와 오늘,invalid_event_end_date
KOP034069,034069,"《역사가 우리를 망쳐 놨지만 그래도 상관없다 History Has Failed Us, but No Matter》",invalid_event_end_date
KOP034068,034068,"조선, 역병에 맞서다",invalid_event_end_date
KOP034018,034018,"연남, 바람불어 좋은 날",invalid_event_end_date
KOP032637,032637,"차가웠던 그 시절, 영맨들의 뜨거웠던 움직임",invalid_event_end_date
KOPeqs95r,eqs95r,어반브레이크 2025,invalid_event_end_date
KOPvvwvnl,vvwvnl,2025 서울식물원 해봄축제,invalid_event_end_date
KOPvks6fk,vks6fk,제2회 전국빵지자랑,invalid_event_end_date
KOPosw1ub,osw1ub,한강야경투어,invalid_event_end_date
KOPvaxs41,vaxs41,2025 DDP 봄축제: 디자인 테마파크,invalid_event_end_date
KOPh9mvb4,h9mvb4,2025 문화가 흐르는 노들 예술섬 <노들노을스테이지: 봄날의 K-비트>,invalid_event_end_date
KOPt9arya,t9arya,2025 한강 드론 라이트 쇼,invalid_event_end_date
KOPh8bdsu,h8bdsu,2025 동대문구 봄꽃축제,invalid_event_end_date
KOPvw7jhb,vw7jhb,2025 양재천 벚꽃 등(燈) 축제,invalid_event_end_date
KOPd0i6z8,d0i6z8,2025 호수벚꽃축제,invalid_event_end_date
KOPi94zwj,i94zwj,2025 영등포 여의도 봄꽃축제,invalid_event_end_date
KOPgo8tq8,go8tq8,서울가든페스타,invalid_event_end_date
KOPp0yq43,p0yq43,2025 서울대공원 벚꽃축제,invalid_event_end_date
KOPwo6zsy,wo6zsy,2025 서울국제정원박람회,invalid_event_end_date
KOPwray9z,wray9z,제 7회 대한민국맥주박람회,invalid_event_end_date
KOPj691jr,j691jr,2025 천호자전거거리 벚꽃라이딩챌린지,invalid_event_end_date
KOPqxfa1a,qxfa1a,2025 서울 AI 페스타,invalid_event_end_date
KOP1x90yb,1x90yb,제2회 쉬엄쉬엄 한강 3종 축제,invalid_event_end_date
KOP0f1okn,0f1okn,2024 서울광장 스케이트장,invalid_event_end_date
KOPxn55dm,xn55dm,관악별빛산책,invalid_event_end_date
KOPdmxe9f,dmxe9f,2024 서울빛초롱축제,invalid_event_end_date
KOPa6e8w5,a6e8w5,2024 크리스마스 Wonderful Showtime,invalid_event_end_date
KOPo90hvw,o90hvw,2024 DDP 디자인마켓,invalid_event_end_date
KOPjcupa6,jcupa6,2024 남산골 세시울림 <동지섣달>,invalid_event_end_date
KOP6mjk9h,6mjk9h,K-BEAUTY 100-UP 팝업스토어,invalid_event_end_date
KOPxcm3vg,xcm3vg,2024 한강페스티벌 겨울,invalid_event_end_date
KOPza8zf4,za8zf4,서울라이트 광화문,invalid_event_end_date
KOP8hdw8f,8hdw8f,서울라이트 DDP 2024 겨울,invalid_event_end_date
KOPhoqolx,hoqolx,'K-POP & FOOD' TOUR in SINCHON,invalid_event_end_date
KOPbxy1hw,bxy1hw,Lotte World Happy Christmas Parade,invalid_event_end_date
KOPuakjav,uakjav,Burning Beaver 2024,invalid_event_end_date
KOPnjhfip,njhfip,어제의 이야기 오늘의 소리 내일의 기억,invalid_event_end_date
KOPurjpne,urjpne,2024 서울윈터페스타,invalid_event_end_date
KOPlvxzu1,lvxzu1,'K-POP & FOOD' TOUR in SINCHON,invalid_event_end_date
KOPx9le3r,x9le3r,2024 광화문 마켓,invalid_event_end_date
KOPszqghv,szqghv,2024 서울미식주간,invalid_event_end_date
KOPewc7n6,ewc7n6,서울 라이프스타일 투어 엔터테이너 주간,invalid_event_end_date
KOPxltb2s,xltb2s,"호수의 가을과 겨울, 그리고 루미나리에",invalid_event_end_date
KOP4beh85,4beh85,2024 서울 익스트림스포츠 페스티벌,invalid_event_end_date
KOP8434up,8434up,백인제가옥 '북촌음악회-추상',invalid_event_end_date
KOPp015xr,p015xr,신세계백화점 2024 크리스마스 라이츠,invalid_event_end_date
KOP540sb3,540sb3,가락옥토버페스트 캠핑축제,invalid_event_end_date
KOP3ntu1y,3ntu1y,서울 라이프스타일 투어 트렌드세터 주간,invalid_event_end_date
KOPj42m2g,j42m2g,2024 서울라이트 한강 빛섬축제,invalid_event_end_date
KOPd4djgn,d4djgn,2024 서울국제공연예술제 SPAF,invalid_event_end_date
KOPwkpe4p,wkpe4p,서울세계불꽃축제 2024,invalid_event_end_date
KOP7uoiws,7uoiws,2024 서울함 페스티벌 가을편,invalid_event_end_date
KOPzk2gs0,zk2gs0,2024 한강 종이비행기 축제,invalid_event_end_date
KOPouzrxk,ouzrxk,2024 남산골 전통혼례 시연 <혼인잔치: 가을편>,invalid_event_end_date
KOPyd76o6,yd76o6,한가위 한마당,invalid_event_end_date
KOPf4csis,f4csis,2024 책읽는 한강공원,invalid_event_end_date
KOP4w6gle,4w6gle,2024 운현궁 한가위 민속한마당,invalid_event_end_date
KOPi1d597,i1d597,2024 남산골 한가위축제: 삼삼오락,invalid_event_end_date
KOP34zv8u,34zv8u,2024 서울뷰티트래블위크,invalid_event_end_date
KOPdr6nn0,dr6nn0,강남아트 2024,invalid_event_end_date
KOP0ix3cs,0ix3cs,음악이 보인다 과학이 들린다,invalid_event_end_date
KOPughngc,ughngc,2024 창덕궁 달빛기행,invalid_event_end_date
KOPug150d,ug150d,2024 제로플(ZERO+) 뚝섬나눔장터,invalid_event_end_date
KOP668j32,668j32,Kiaf SEOUL 2024,invalid_event_end_date
KOP2pvupp,2pvupp,DDP 디자인&아트,invalid_event_end_date
KOP9cyuk4,9cyuk4,2024 제6회 서울국악축제,invalid_event_end_date
KOP6veyy2,6veyy2,2024 서울 국제 주얼리&액세서리 쇼,invalid_event_end_date
KOPq3vy8l,q3vy8l,2024 밤의 수문장,invalid_event_end_date
KOPqsxdzp,qsxdzp,글로벌 아트&테크 축제_FuturaCanvas #0,invalid_event_end_date
KOPwam7wq,wam7wq,한일축제한마당 2024 in Seoul,invalid_event_end_date
KOP09c5od,09c5od,서울라이트 DDP 2024 가을 “퓨처로그 Future Log”,invalid_event_end_date
KOPlggwoh,lggwoh,[예술품은 매력정원] 어반스케치로 함께하는 미술이 펼쳐지는 정원,invalid_event_end_date
KOPe11y5c,e11y5c,2024 문화가 흐르는 서울광장,invalid_event_end_date
KOPrz1ia1,rz1ia1,2024 서울 버스커 페스티벌,invalid_event_end_date
KOPr3z23y,r3z23y,문학주간 2024  <스핀오프>,invalid_event_end_date
KOPm3o5t9,m3o5t9,2024 서대문독립축제,invalid_event_end_date
KOPokabjm,okabjm,2024 서울거리공연 구석구석 라이브,invalid_event_end_date
KOPvvk5xk,vvk5xk,2024 신촌글로벌대학문화축제(SWYFT),invalid_event_end_date
KOPt9sp7g,t9sp7g,2024 서울썸머비치,invalid_event_end_date
KOP34w5l3,34w5l3,남산봉수의식 등 전통문화행사,invalid_event_end_date
KOPy0v1xv,y0v1xv,K-푸드 페스티벌 넉넉,invalid_event_end_date
KOPmplk7i,mplk7i,DDP 여름축제: 디자인 바이브,invalid_event_end_date
KOP7t6vhu,7t6vhu,서울야외도서관: 책읽는 맑은냇가,invalid_event_end_date
KOP2ibx5g,2ibx5g,서울야외도서관: 광화문 책마당,invalid_event_end_date
KOPx6r366,x6r366,서울야외도서관: 책읽는 서울광장,invalid_event_end_date
KOP55wi0c,55wi0c,아시아프 ASYAAF,invalid_event_end_date
KOPl388rc,l388rc,2024 한강여름페스티벌,invalid_event_end_date
KOP79fs02,79fs02,제21회 서울국제실험영화페스티벌 EXiS2024,invalid_event_end_date
KOPh2y3bi,h2y3bi,서울프린지페스티벌2024,invalid_event_end_date
KOPfa8ilz,fa8ilz,2024 한강수영장·물놀이장 개장,invalid_event_end_date
KOPtl0733,tl0733,2024 한여름의 과학관,invalid_event_end_date
KOP2u2r2h,2u2r2h,한강무소음DJ 파티,invalid_event_end_date
KOP3lfvr5,3lfvr5,K-푸드페스타 in 서울 2024,invalid_event_end_date
KOPkyfuzd,kyfuzd,남산 국악의 밤,invalid_event_end_date
KOP2wsdrm,2wsdrm,2024 남산골 한옥마을 태권도 상설공연,invalid_event_end_date
KOPyanjke,yanjke,2024 실내악축제,invalid_event_end_date
KOP7gsazt,7gsazt,한강역사탐방,invalid_event_end_date
KOPir0xf7,ir0xf7,2024 메이커 페어 서울,invalid_event_end_date
KOP4i0vkb,4i0vkb,2024 서울국제도서전,invalid_event_end_date
KOPcpqr6v,cpqr6v,위클리 클래식 페스티벌,invalid_event_end_date
KOPojy0pl,ojy0pl,서울K-가족축제,invalid_event_end_date
KOP5e2vd2,5e2vd2,2024 프랑스 거리음악축제,invalid_event_end_date
KOPogtmed,ogtmed,2024 보드게임콘,invalid_event_end_date
KOPzmyq0x,zmyq0x,아시테지 국제여름축제,invalid_event_end_date
KOP2baond,2baond,2024 서울식품유통대전,invalid_event_end_date
KOP75wu2z,75wu2z,2024 서울국제작가축제  <입자와 파동>,invalid_event_end_date
KOPfq3jd6,fq3jd6,2024 유기농데이,invalid_event_end_date
KOPak7n80,ak7n80,2024 정동야행,invalid_event_end_date
KOPjmzriz,jmzriz,2024 서울드럼페스티벌,invalid_event_end_date
KOPuaffrd,uaffrd,2024 중앙아시아 봄맞이축제,invalid_event_end_date
KOP2edonl,2edonl,중랑 서울장미축제,invalid_event_end_date
KOP41j6yy,41j6yy,서울비댄스페스티벌(B.DANCE SEOUL),invalid_event_end_date
KOPwkfim8,wkfim8,서울페스타 2024,invalid_event_end_date
KOP9rq48q,9rq48q,서울시립과학관 2024 사이언스 페스티벌,invalid_event_end_date
KOPuxl99i,uxl99i,제10회 한국축제&여행박람회 (K-Festival 2024),invalid_event_end_date
KOP6gju6o,6gju6o,DDP 봄축제: 디자인 동물원,invalid_event_end_date
KOP69sepr,69sepr,돈화문음악극축제,invalid_event_end_date
KOPzdxr30,zdxr30,BLOSSOM TOWER,invalid_event_end_date
KOP2k22mv,2k22mv,[동대문문화재단] 2024 제45회 선농대제,invalid_event_end_date
KOP20wj5b,20wj5b,도서관의 날. 도서관 주간,invalid_event_end_date
KOP6bkw6e,6bkw6e,2024년 경복궁 별빛야행,invalid_event_end_date
KOPm4anqb,m4anqb,창덕궁 달빛기행,invalid_event_end_date
KOPbilbir,bilbir,2024 봄 궁중문화축전,invalid_event_end_date
KOPi72wli,i72wli,2024 서울스프링실내악축제,invalid_event_end_date
KOP9ecocj,9ecocj,2024 나루 스트릿 댄스 페스티벌,invalid_event_end_date
KOPm679in,m679in,불광천 벚꽃축제 '은평의 봄',invalid_event_end_date
KOPeyonkp,eyonkp,양재아트살롱,invalid_event_end_date
KOPaqoik3,aqoik3,2024 서울대공원 벚꽃축제,invalid_event_end_date
KOPy4azfk,y4azfk,2024 서대문 봄빛축제 '봄빛 서대문에서 만나봄',invalid_event_end_date
KOPfm6ot9,fm6ot9,무브살롱 시즌3 벚꽃다이닝,invalid_event_end_date
KOP97iwrz,97iwrz,2024서울국제정원박람회,invalid_event_end_date
KOP6zaf2d,6zaf2d,서울윈타(서울윈터페스타) 2023,invalid_event_end_date
KOP4djkt0,4djkt0,2023 송현동 솔빛축제,invalid_event_end_date
KOPihn82t,ihn82t,DDP 겨울축제,invalid_event_end_date
KOP9a13z1,9a13z1,"대한민국 소프트웨어대전, 소프트웨이브 2023",invalid_event_end_date
KOPwhbxuu,whbxuu,서울라이트 DDP 2023 겨울,invalid_event_end_date
KOPbep2ul,bep2ul,2023 엄마아빠 행복 프로젝트 <11월 엄마아빠 예술로 함께>,invalid_event_end_date
KOPyengwf,yengwf,제22회 서울카페쇼,invalid_event_end_date
KOPj1wjif,j1wjif,2023 엄마아빠 행복 프로젝트 <10월 엄마아빠 행복 페스티벌>,invalid_event_end_date
KOPxrk7ri,xrk7ri,2023 열린지역축제 「오! 해피데이」,invalid_event_end_date
KOP4055ea,4055ea,[서울시립과학관 ] 2023 과학·문화가 있는 날 月刊夜水 : 월간야수,invalid_event_end_date
KOP0862n6,0862n6,한국전통혼례 재현 및 체험,invalid_event_end_date
KOPs5w668,s5w668,2023 정동야행,invalid_event_end_date
KOPp6q6zb,p6q6zb,추석맞이 서울 도심 등산관광센터 전통놀이 이벤트,invalid_event_end_date
KOP0zndmn,0zndmn,2023 서울 웰니스 위크-당신의 웰니스를 찾아서,invalid_event_end_date
